layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation,sim ablation(optim),sim ablation(norm)
layer4,1226,0.359465126,2.0012157,horse chestnut seed,1.6252193,orangutan,1.3816115,trifle,0.8667519,bottle,0.8635962,spaniel,0.45847836,substance,0,0,0,0,0,0,0,0,0.495560408,0.26589337,0.01629442,0.005663157
layer4,1227,0.437980719,1.8960885,canoe,1.8710794,sleeping bag,1.6686311,paddle,0.45220327,dog,0.3389393,clothing,0,0,0,0,0,0,0,0,0,0,0.401427627,0.333256781,0.059285879,0.064434111
layer4,1228,0.433453107,2.3099928,fountain,1.4064233,hippopotamus,1.1859239,boathouse,0.9717565,craft,0.47533974,aquatic bird,0,0,0,0,0,0,0,0,0,0,0.46205014,0.287330925,0.075172901,0.040080607
layer4,1229,0.368654509,2.123371,keyboard space bar,1.9357872,keyboard,1.6844306,bridge,0.9661323,computer,0.19270876,artifact,0,0,0,0,0,0,0,0,0,0,0.4259817,0.312714845,0.058201849,0.052809536
layer4,1230,0.314302343,4.094636,jigsaw puzzle,2.18773,comic book,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450981349,0.273055196,0.040264904,0.027572691
layer4,1231,0.480632823,2.2112393,farm machine,1.8884313,bus,1.5660273,self-propelled vehicle,0.17388739,animal,0,0,0,0,0,0,0,0,0,0,0,0,0.538470209,0.381115079,0.084087431,0.087464333
layer4,1232,0.384258549,2.0759618,Beagle,2.0666351,ladybug,1.6589509,Golden Retriever,1.4116683,foxhound,1.3009126,goldfinch,1.185496,big cat,0,0,0,0,0,0,0,0,0.457185149,0.344981432,0.112216949,0.087849975
layer4,1233,0.43823305,2.4851336,ambulance,1.4913267,police van,1.3859186,airliner,0.99154794,procyonid,0.26508722,placental,0,0,0,0,0,0,0,0,0,0,0.311285317,0.269780368,0.028976977,0.005848825
layer4,1234,0.372273248,3.361603,baseball player,1.8615645,racket,1.0118251,game equipment,0.33257478,dog,0,0,0,0,0,0,0,0,0,0,0,0,0.60609442,0.279884487,0.057056189,0.053509176
layer4,1235,0.433372491,2.223296,abaya,1.6236982,fur coat,1.513463,gown,1.4229172,overskirt,0.35752338,clothing,0,0,0,0,0,0,0,0,0,0,0.470340014,0.306050807,0.072281241,0.076006114
layer4,1236,0.47744261,1.124429,reptile,0.5536861,arthropod,0.33504736,organism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545687497,0.433986664,0.086667299,0.101642251
layer4,1237,0.306992439,1.5816153,Chow Chow,1.5556176,Leonberger,1.2371812,drum,0.75370365,measuring instrument,0.14946923,canine,0,0,0,0,0,0,0,0,0,0,0.494003028,0.280755877,0.030969083,0.022906065
layer4,1238,0.380690441,1.8400233,turtle,1.4868114,Indian cobra,1.4161199,bell or wind chime,1.3466847,snail,0.5372397,utensil,0,0,0,0,0,0,0,0,0,0,0.440073133,0.3114461,0.029793441,-0.008917093
layer4,1239,0.447425571,1.618343,firearm,1.2007859,piano,1.0321879,tile roof,0.894108,musical instrument,0,0,0,0,0,0,0,0,0,0,0,0,0.37405777,0.492104948,0.094246507,0.058009446
layer4,1240,0.423660703,1.3622798,greyhound,0.8966888,schnauzer,0.52737325,primate,0.43212757,hunting dog,0,0,0,0,0,0,0,0,0,0,0,0,0.353363931,0.450971216,0.076411664,0.066674948
layer4,1241,0.376422558,1.0983822,photocopier,0.9622625,lizard,0.48035365,electronic equipment,0.148798,animal,0,0,0,0,0,0,0,0,0,0,0,0,0.280659556,0.306638896,0.045738757,0.027372837
layer4,1242,0.327751259,1.4196572,Giant Schnauzer,0.47806767,dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534838378,0.353126556,0.071902096,0.068288386
layer4,1243,0.449146173,1.7113689,gymnastic apparatus,1.456729,lizard,1.1325663,amphibian,0.71943545,clothing,0,0,0,0,0,0,0,0,0,0,0,0,0.508625567,0.310779333,0.007207096,0.001663268
layer4,1244,0.481985293,2.1452565,piano,1.5669907,photocopier,0.82226735,bird of prey,0.540826,bird,0,0,0,0,0,0,0,0,0,0,0,0,0.380420804,0.341834486,0.035411596,0.023390174
layer4,1245,0.472699994,2.8471158,tench,2.5480757,food fish,1.4245344,boathouse,1.2138138,lizard,1.176725,geological formation,0.9943333,craft,0,0,0,0,0,0,0,0,0.549177349,0.293005496,0.045491636,0.019741595
layer4,1246,0.331520845,0.9138104,ship,0.6620914,fruit,0.40925008,building,0.32784992,dog,0,0,0,0,0,0,0,0,0,0,0,0,0.457952976,0.342282712,0.056362271,0.063278258
layer4,1247,0.351144089,1.333811,odonate,1.0876456,hippopotamus,1.0855771,shoe,0.4565641,lizard,0.3471344,arthropod,0,0,0,0,0,0,0,0,0,0,0.366180658,0.32276845,0.036841869,0.03184092
layer4,1248,0.459236704,2.1578577,washing machine,2.0007787,photocopier,1.9069276,safe,0.9559843,electronic equipment,0.26100498,carnivore,0,0,0,0,0,0,0,0,0,0,0.429198205,0.282186985,0.051707208,0.030736804
layer4,1249,0.391344766,2.5625458,king penguin,2.4991634,squash,0.7909161,aquatic mammal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43342942,0.377913654,0.035479546,0.013174593
layer4,1250,0.387898536,2.1058943,lab coat,0.33036572,canine,0.29151756,clothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329454154,0.326280147,0.065395474,0.05925864
layer4,1251,0.367602034,0.65292275,furnishing,0.4371975,structure,0.26442274,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390972793,0.263107598,0.014954686,0.059714198
layer4,1252,0.350460599,2.3263707,manhole cover,1.6879233,slot machine,1.3614581,brass memorial plaque,1.0529542,altar,0.5144112,timepiece,0.13856468,artifact,0,0,0,0,0,0,0,0,0.418432921,0.309607655,0.024751842,0.025887668
layer4,1253,0.373515008,3.9152234,picket fence,2.2109902,coral fungus,0.41773072,establishment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475871444,0.315000355,0.062368572,0.060798943
layer4,1254,0.354416498,0.7093276,motor vehicle,0.40465432,container,0.36405602,matter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563416421,0.265928268,0.019394517,0.047192872
layer4,1255,0.227913729,1.4653178,guillotine,0.9493614,apiary,0.7925101,cauldron,0.6693071,procyonid,0.32798287,percussion instrument,0,0,0,0,0,0,0,0,0,0,0.461538643,0.17588371,0.027353704,0.004583597
layer4,1256,0.288267741,1.6669754,barrel,1.0326053,reservoir,0.8288733,snail,0.1638335,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.345930427,0.201587424,0.021407187,0.024360716
layer4,1257,0.338172229,2.5434868,maypole,2.2458925,cart,1.1125745,elephant,0.63018423,ungulate,0.47214353,musical instrument,0,0,0,0,0,0,0,0,0,0,0.496859938,0.258513808,0.0508461,0.027644336
layer4,1258,0.378014646,3.3405905,freight car,1.3327831,crate,0.9597464,fox,0.20324099,artifact,0.15632804,placental,0,0,0,0,0,0,0,0,0,0,0.294692755,0.353488445,0.042713106,0.024517655
layer4,1259,0.333851175,1.4700344,fungus,0.61779034,place of business,0.17574714,organism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460137546,0.249509349,0.048476219,0.019809961
layer4,1260,0.3360568,1.1541487,homopterous insect,1.0849937,beaker,0.93981254,baby bed,0.29417613,reptile,0.2644942,invertebrate,0,0,0,0,0,0,0,0,0,0,0.394302577,0.311881274,0.055369914,0.053776205
layer4,1261,0.176477263,0.085648954,instrumentality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423533142,0.037869234,0.02432704,-0.002661347
layer4,1262,0.399028136,1.5081617,barn,1.1199858,radio telescope,1.0899594,fence,0.40986443,conveyance,0.38736984,structure,0,0,0,0,0,0,0,0,0,0,0.456142277,0.376286805,0.067615747,0.086113453
layer4,1263,0.361795222,1.2821501,turtle,0.939895,crocodilian reptile,0.6060583,spitz,0.12654899,organism,0,0,0,0,0,0,0,0,0,0,0,0,0.35760951,0.298601806,0.067382276,0.049199224
layer4,1264,0.329166451,1.6536052,nematode,1.3770216,odonate,1.2520015,radio telescope,0.32963315,consumer goods,0,0,0,0,0,0,0,0,0,0,0,0,0.385416329,0.236203253,0.015514612,0.012410343
layer4,1265,0.314969127,1.4372776,Basenji,1.0507777,common sorrel horse,0.93468016,American lobster,0.82407975,greyhound,0.76554245,bag,0,0,0,0,0,0,0,0,0,0,0.360882372,0.283038944,0.046719491,0.040090322
layer4,1266,0.346868507,1.968271,American black bear,1.9474081,sewing machine,1.352363,sennenhunde,0.83923703,elephant,0.2026943,mammal,0,0,0,0,0,0,0,0,0,0,0.401865184,0.315029383,0.093948126,0.050667703
layer4,1267,0.372407136,1.9030929,toiletry,1.5840572,vending machine,0.44697684,terrier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486746401,0.264518768,0.038701475,0.039274275
layer4,1268,0.480597268,1.196296,leporid,0.9258721,bird,0.62443864,even-toed ungulate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406261057,0.337525278,0.053148508,0.038926005
layer4,1269,0.313570444,1.2907293,movie theater,1.1965562,pizza,0.5145091,place of business,0.4773173,motor vehicle,0.1882646,dog,0,0,0,0,0,0,0,0,0,0,0.407599002,0.231712297,0.033961296,0.028095424
layer4,1270,0.466577002,1.1330045,schnauzer,0.9908008,squash,0.3761997,food,0.28144914,mammal,0,0,0,0,0,0,0,0,0,0,0,0,0.270157039,0.391632676,0.093151152,0.08261168
layer4,1271,0.241228355,1.3903339,bottle cap,1.0920585,ambulance,0.9023843,pencil case,0.7640369,dessert,0.11662,container,0,0,0,0,0,0,0,0,0,0,0.430171937,0.19656758,0.001968741,-0.023858786
layer4,1272,0.5079917,2.5084457,ambystomid,1.3625497,parrot,1.3317119,lizard,0.76548225,oscine,0.48191583,fish,0,0,0,0,0,0,0,0,0,0,0.390714228,0.451324522,0.091257274,0.075376272
layer4,1273,0.325336828,2.3450613,acorn squash,1.9389246,king penguin,1.9001629,banana,1.4489231,goldfinch,0.43532914,reptile,0,0,0,0,0,0,0,0,0,0,0.573375285,0.226632342,0.020104229,0.017610788
layer4,1274,0.435035041,1.2952605,fox,1.1653767,viverrine,1.078854,ballpoint pen,0.65938735,new world monkey,0.60643154,musteline mammal,0.08811789,instrumentality,0,0,0,0,0,0,0,0,0.302554101,0.337000579,0.06168294,0.052007914
layer4,1275,0.481211601,1.4704536,keyboard instrument,1.0187204,photocopier,0.8784175,sennenhunde,0.84176075,big cat,0.26871306,bird,0.23121944,carnivore,0,0,0,0,0,0,0,0,0.307741106,0.312054932,0.031389415,0.009991348
layer4,1276,0.346979576,0.7788261,solid,0.7332858,place of business,0.45731512,wheeled vehicle,0.31726664,structure,0,0,0,0,0,0,0,0,0,0,0,0,0.507763803,0.070969075,0.001511455,0.002189755
layer4,1277,0.417044379,2.787835,geyser,2.6668193,fountain,2.2068722,fireboat,1.5583563,helmet,1.4109522,gas mask or respirator,0.16741608,artifact,0,0,0,0,0,0,0,0,0.366944611,0.348915696,0.038883686,0.044654131
layer4,1278,0.303824952,1.3965774,spindle,1.3264261,spider,1.2344164,necktie,0.11138122,vertebrate,0,0,0,0,0,0,0,0,0,0,0,0,0.411221325,0.261380255,0.047608018,0.034432411
layer4,1279,0.311178601,2.0793128,window shade,1.3772396,carousel,0.9915549,roof,0.88741785,radio telescope,0.30171472,structure,0,0,0,0,0,0,0,0,0,0,0.471366525,0.253686011,0.078147113,0.051750362
layer4,1280,0.401465503,1.5528865,garbage truck,1.2389842,recreational vehicle,0.79500896,shed,0.3895861,conveyance,0,0,0,0,0,0,0,0,0,0,0,0,0.319248319,0.329617441,0.071799219,0.088397622
layer4,1281,0.466247152,2.3528495,guacamole,1.8631663,pan,1.3990042,dish,1.0560163,measuring instrument,0.9110238,vegetable,0,0,0,0,0,0,0,0,0,0,0.482084155,0.303655803,0.041360021,0.035153627
layer4,1282,0.339716339,1.9910479,maypole,1.6637753,police van,0.97147846,sailboat,0.55465126,ball,0.21580511,dog,0.21078885,instrumentality,0,0,0,0,0,0,0,0,0.446375072,0.24221912,0.007228613,-0.005401611
layer4,1283,0.337633702,2.6491423,pizza,2.2828715,jigsaw puzzle,0.8961292,place of business,0.6019701,oscine,0,0,0,0,0,0,0,0,0,0,0,0,0.519450247,0.248207599,0.045547128,0.039271891
layer4,1284,0.328362986,2.0940087,pelican,1.3870627,orthopterous insect,1.1634392,homopterous insect,1.1616181,mortar and pestle,1.0824015,piano,0,0,0,0,0,0,0,0,0,0,0.464721769,0.184211716,0.024911046,0.007486641
layer4,1285,0.503612725,2.9904613,cauliflower,2.774066,Angora rabbit,2.1093812,mashed potatoes,1.8393432,Persian cat,1.3633541,spitz,0.7824982,toy dog,0.18117532,placental,0,0,0,0,0,0,0.337900698,0.491127223,0.102829576,0.093148112
layer4,1286,0.324809916,1.967872,cruciferous vegetable,1.2023636,coral fungus,1.1800833,homopterous insect,1.0871189,triumphal arch,0.49889964,musteline mammal,0,0,0,0,0,0,0,0,0,0,0.421686143,0.324420542,0.053535163,0.027795434
layer4,1287,0.386510038,1.3896747,Pickelhaube,0.92023796,gymnastic apparatus,0.4202251,clothing,0.2646522,self-propelled vehicle,0.16382055,artifact,0,0,0,0,0,0,0,0,0,0,0.383780241,0.172171399,0.013324678,0.015890598
layer4,1288,0.348829423,1.4012008,ray,1.0370425,sturgeon,0.7831757,butterfly,0.4104078,reptile,0.21409112,invertebrate,0,0,0,0,0,0,0,0,0,0,0.362876862,0.27071771,0.01934427,0.02250576
layer4,1289,0.392914653,1.2963291,lionfish,1.1174132,pinwheel,0.7053596,game bird,0.42722693,reptile,0.2580867,musical instrument,0,0,0,0,0,0,0,0,0,0,0.331106842,0.324085236,0.025136948,0.022264063
layer4,1290,0.400532004,1.9093127,Pickelhaube,1.794273,military uniform,0.4552213,wheeled vehicle,0.34504795,clothing,0,0,0,0,0,0,0,0,0,0,0,0,0.437830091,0.25549987,0.082856774,0.080477417
layer4,1291,0.341823349,1.0850677,aquatic mammal,0.6810752,craft,0.3274531,vessel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420537889,0.229855612,0.029511571,0.025854647
layer4,1292,0.342123305,0.95696414,lobster,0.76388735,wolfhound,0.5743834,crocodilian reptile,0.110259,animal,0,0,0,0,0,0,0,0,0,0,0,0,0.220990881,0.296437174,0.055322289,0.036136389
layer4,1293,0.318991758,1.2120255,nematode,0.17328534,instrumentality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334256709,0.119276285,-0.001912951,-0.002836823
layer4,1294,0.320892773,1.7366164,tile roof,1.5228137,manhole cover,0.98082477,barn,0.5506093,bread,0.30408344,dish,0.2822855,arthropod,0,0,0,0,0,0,0,0,0.435472816,0.267010748,0.043473125,0.043913424
layer4,1295,0.360660836,1.4002479,armor plate,0.9178516,armor,0.8960507,turtle,0.25812805,implement,0.1425961,invertebrate,0,0,0,0,0,0,0,0,0,0,0.307944804,0.367723197,0.036935508,0.038418114
layer4,1296,0.177983134,0.30308095,tricycle,0.04370819,instrumentality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245897949,0.090437837,-0.000358582,-0.000992775
layer4,1297,0.386215401,2.3949194,brass,2.2469022,whistle,2.0637457,woodwind,2.022555,barometer,0.9877647,feline,0,0,0,0,0,0,0,0,0,0,0.556458652,0.354229182,0.111972988,0.07820648
layer4,1298,0.375176614,0.97580975,squash,0.5313342,oscine,0.48302606,implement,0.29275057,bird,0,0,0,0,0,0,0,0,0,0,0,0,0.417341799,0.192913085,0.009909153,0.004115105
layer4,1299,0.364412218,2.8543315,yellow lady's slipper,1.9143878,pinwheel,1.7370918,toy store,1.7058539,plant pot,1.4192526,sulphur butterfly,0,0,0,0,0,0,0,0,0,0,0.494592428,0.294896036,0.062083125,0.044780493
layer4,1300,0.406750973,0.9845843,chair,0.66284215,stringed instrument,0.55286705,footwear,0.20094332,dog,0.1517622,artifact,0,0,0,0,0,0,0,0,0,0,0.216537967,0.361437559,0.03394866,0.050510824
layer4,1301,0.504150331,2.4608324,decapod crustacean,1.2252982,amphibian,0.88978416,dish,0.7177049,arachnid,0.49613583,food,0,0,0,0,0,0,0,0,0,0,0.507181168,0.426648408,0.063467741,0.050311446
layer4,1302,0.26836894,0.9864954,computer,0.26681697,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457319826,0.108995408,0.017683089,0.014197409
layer4,1303,0.373382814,1.9174979,T-shirt,1.642331,pillow,0.7170125,bag,0.24364258,clothing,0,0,0,0,0,0,0,0,0,0,0,0,0.407106131,0.415373445,0.093906879,0.099511862
layer4,1304,0.480028912,0.7546196,insect,0.74448544,reptile,0.6720077,invertebrate,0.5340556,bird,0,0,0,0,0,0,0,0,0,0,0,0,0.634275436,0.494339615,0.119701028,0.130909681
layer4,1305,0.326705785,2.5093765,pinwheel,1.232029,pillow,0.9941334,spiny-finned fish,0.20138365,domestic animal,0,0,0,0,0,0,0,0,0,0,0,0,0.376584768,0.327736378,0.018688619,-0.013002753
layer4,1306,0.273393291,1.5037737,vending machine,0.5894564,bottle,0.4825587,home appliance,0.19542988,container,0.13215098,mammal,0,0,0,0,0,0,0,0,0,0,0.396163255,0.21487537,0.028491318,0.020598054
layer4,1307,0.392303637,2.2544425,mosque,1.098277,beetle,0.96642065,antelope,0.6966521,insect,0.36473256,bird,0,0,0,0,0,0,0,0,0,0,0.539693534,0.419376105,0.053480983,0.037004471
layer4,1308,0.250780734,1.2356138,Weimaraner,1.0598798,pinwheel,0.47714058,hat,0.34481207,mollusk,0.16549723,invertebrate,0,0,0,0,0,0,0,0,0,0,0.368014991,0.25042367,0.023901045,0.016821086
layer4,1309,0.510436677,3.4288077,three-toed sloth,1.9002593,primate,1.3443213,butterfly,0.77757335,oscine,0,0,0,0,0,0,0,0,0,0,0,0,0.468343526,0.449978679,0.072520733,0.061587989
layer4,1310,0.321518056,1.3751963,slot machine,0.92712283,theater,0.72282755,digital computer,0.7196485,seat,0.11404975,domestic animal,0,0,0,0,0,0,0,0,0,0,0.35637337,0.175720289,0.019716442,0.017086029
layer4,1311,0.386359053,1.4107707,stork,0.93149674,ball,0.7297407,aquatic bird,0.45345545,implement,0,0,0,0,0,0,0,0,0,0,0,0,0.41452536,0.34536463,0.026688457,0.013764262
layer4,1312,0.323538001,0.9730836,fence,0.7067427,aquatic bird,0.34951776,organism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587684274,0.193544522,0.055479646,0.023537159
layer4,1313,0.365363518,1.7100927,foxhound,1.4351668,toy spaniel,1.3669571,sennenhunde,0.9459998,corgi,0.90741915,springer spaniel,0.8075479,waterfowl,0,0,0,0,0,0,0,0,0.458283067,0.267878383,0.037280798,0.034171402
layer4,1314,0.403037856,2.0246098,cheeseburger,0.4999975,carnivore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398752272,0.154401153,0.022728622,0.009928107
layer4,1315,0.317631372,0.41171697,arthropod,0.38755414,bird,0.23141569,dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348886013,0.308085918,0.053911626,0.060199022
layer4,1316,0.330403569,1.8265609,harp,1.311789,valley,0.8106392,bovid,0.78392595,geological formation,0,0,0,0,0,0,0,0,0,0,0,0,0.452729404,0.276868343,0.042348385,0.038707197
layer4,1317,0.361633504,2.0618358,guacamole,2.0048363,candy store,1.8671238,grocery store,0.6590519,produce,0,0,0,0,0,0,0,0,0,0,0,0,0.49414283,0.346413851,0.088577271,0.082485914
layer4,1318,0.428487932,2.0129077,coral reef,1.3302435,chiton,1.2232878,spiny-finned fish,0.66752136,fungus,0.48987913,foodstuff,0.34310508,food,0.33266303,invertebrate,0,0,0,0,0,0,0.412085325,0.424972981,0.071067333,0.064662755
layer4,1319,0.446185488,1.889795,Leonberger,1.8352826,Norwegian Elkhound,1.3648796,hummingbird,1.1761128,Keeshond,0.8085816,musteline mammal,0.20223218,animal,0,0,0,0,0,0,0,0,0.282585025,0.365314156,0.03737551,0.020444572
layer4,1320,0.399153457,2.3048117,tusker,2.2726486,elephant,1.3517919,altar,1.0086101,bear,0,0,0,0,0,0,0,0,0,0,0,0,0.462948978,0.286632806,0.0407933,0.034903944
layer4,1321,0.268863131,1.6167934,ocarina,1.4767718,baby pacifier,1.4419733,popsicle,1.124082,gas mask or respirator,0.9361573,pointer,0,0,0,0,0,0,0,0,0,0,0.40599516,0.225378975,0.027385533,0.014439881
layer4,1322,0.395269279,2.7195222,harvestman,1.5426831,photocopier,0.9509934,electronic equipment,0.69192994,arthropod,0,0,0,0,0,0,0,0,0,0,0,0,0.542583764,0.399315208,0.07151109,0.058984816
layer4,1323,0.361438958,1.48621,turnstile,0.2722908,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338012218,0.106795833,-0.002355337,-0.011869431
layer4,1324,0.367997178,2.8439677,moped,2.4271069,bicycle,2.095582,beetle,1.8822979,ant,0,0,0,0,0,0,0,0,0,0,0,0,0.600010872,0.419938475,0.082349122,0.072238386
layer4,1325,0.545960532,1.4244149,stork,1.2968031,primate,0.9789775,bird of prey,0.7609572,bird,0,0,0,0,0,0,0,0,0,0,0,0,0.397901684,0.511200726,0.123956561,0.112452149
layer4,1326,0.374592274,2.4853213,harp,2.1655827,carousel,1.8294882,teapot,1.660714,forklift,1.5021554,coffeemaker,1.2407987,golf cart,0,0,0,0,0,0,0,0,0.380196929,0.420508504,0.054124415,0.040917218
layer4,1327,0.379442804,1.9672475,mixing bowl,1.792018,mortar and pestle,1.5606488,cowboy hat,1.2175623,corgi,1.0962224,wild dog,0.2189723,carnivore,0,0,0,0,0,0,0,0,0.45017004,0.35301131,0.043994486,0.032968044
layer4,1328,0.338443365,2.4525778,golf cart,2.0605397,lawn mower,1.7205915,moped,1.1700917,diaper,0,0,0,0,0,0,0,0,0,0,0,0,0.488265812,0.333147168,0.030256867,0.005989492
layer4,1329,0.322179928,1.062118,altar,1.0549339,vestment,0.5540144,sporting dog,0.13710494,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.323887587,0.21739465,0.029860377,0.001346827
layer4,1330,0.369555836,2.3938932,carved pumpkin,1.534193,zebra,1.2554833,king penguin,1.1718302,giant panda,0.9699037,clock,0.80287737,ball,0,0,0,0,0,0,0,0,0.401000112,0.357333153,0.062209904,0.040231705
layer4,1331,0.411712392,1.1736444,toiletry,0.8749515,substance,0.3696199,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418923557,0.238421187,0.017806232,0.038283348
layer4,1332,0.328905414,1.5362381,pelican,1.435567,sea urchin,1.3268526,paintbrush,0.575165,spitz,0.39198416,wading bird,0,0,0,0,0,0,0,0,0,0,0.317682326,0.280223101,0.053693891,0.041656911
layer4,1333,0.270684239,2.0051446,meatloaf,1.6969432,dung beetle,1.3968396,swine,0.62946296,diapsid,0,0,0,0,0,0,0,0,0,0,0,0,0.588593006,0.197446167,0.036101639,0.017740786
layer4,1334,0.347819201,2.2629597,crash helmet,1.6801242,red wine,1.650614,piggy bank,0.95069,car,0.8030731,computer mouse,0,0,0,0,0,0,0,0,0,0,0.450237185,0.279060334,0.033826351,0.025946558
layer4,1335,0.322339045,2.1093323,camera,1.6866397,Scottish Terrier,1.1784657,lens cap,1.0732538,schnauzer,0,0,0,0,0,0,0,0,0,0,0,0,0.406109363,0.276069671,0.023261607,0.021603048
layer4,1336,0.35301077,1.286971,woodwind,1.2301868,spindle,0.601991,implement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449706823,0.21237357,0.012437522,0.001534641
layer4,1337,0.262035603,1.6789552,screw,1.3278843,tool kit,1.0230204,ring binder,0.46701476,electronic equipment,0,0,0,0,0,0,0,0,0,0,0,0,0.40939948,0.129548043,0.067889214,-0.014325976
layer4,1338,0.365487678,3.8806565,harp,2.659596,guillotine,1.858686,construction crane,1.445311,paddle wheel,1.0635353,spider,0,0,0,0,0,0,0,0,0,0,0.454433262,0.377762228,0.030470252,0.021240056
layer4,1339,0.408093277,2.1362386,red panda,1.9048035,pool table,1.8072841,trifle,1.6212741,lemur,1.1896298,sennenhunde,1.0495622,toy spaniel,0,0,0,0,0,0,0,0,0.421296805,0.347973734,0.043016732,0.019810736
layer4,1340,0.408255384,2.2795885,seat belt,1.664648,theater,1.2306916,electronic device,0.6732706,electronic equipment,0.2675302,instrumentality,0.19318749,domestic animal,0,0,0,0,0,0,0,0,0.372308075,0.309198678,0.036970794,0.010850489
