unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation,sim ablation(optim),sim ablation(norm)
698,0.402435056,2.4895248,artifact,2.4065373,bun,1.2299716,gastropod,0.8786807,gong,0.764464,quail,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.255142838,0.3161636888980865,0.0576094985008239,0.04905217885971069
699,0.433487265,5.846788,coffeemaker,3.2045963,porcelain,2.7826877,Afghan Hound,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.425504416,0.391156941652298,0.0974648594856262,0.08339744806289673
700,0.506167015,1.0201861,canine,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.210961521,0.4569998979568481,0.1566964983940124,0.13854771852493286
701,0.382000376,3.1828732,hackwork,2.3306444,crosshatched,1.4140718,scaly,1.2577857,invertebrate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.392324537,0.3045127987861633,0.0337606072425842,0.03591132164001465
702,0.337513992,2.9352143,jet,1.9511985,shorebird,1.2424102,aquatic bird,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.535594225,0.2866832017898559,0.0644999742507934,0.025885820388793945
703,0.310382582,3.06973,shoes,2.8307655,brake,2.7493188,neck brace,2.3665652,moped,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.446825415,0.319467157125473,0.026907742023468,0.006934463977813721
704,0.300123,1.0972066,appliance,0.91153985,printer,0.53865784,arachnid,0.423387,Cocker Spaniel,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.282646239,0.2502425909042358,0.0149139761924743,0.015898823738098145
705,0.492031367,6.721596,seafood,4.021566,cook,1.53194,bird,1.0745285,snake,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.366227597,0.441494733095169,0.0927149653434753,0.08909916877746582
706,0.424421331,6.024678,convertible,5.108385,Chihuahua,4.547548,motor vehicle,4.3737054,projector,2.4758704,station-wagon,2.1025653,Miniature Poodle,0.0,0,0.0,0,0.0,0,0,0,0.458658189,0.3990930914878845,0.0712096095085144,0.07615971565246582
707,0.225041385,0.6960348,grasp,0.36539492,kennel,0.30139863,lap,0.20567757,woodwind,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.198945269,0.1959029287099838,0.0263201594352722,0.018712222576141357
708,0.512177658,3.8828087,English Springer Spaniel,3.153324,Maltese,2.9739149,Japanese Chin,2.4803836,Old English Sheepdog,1.5722636,angora,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.408673465,0.4664585292339325,0.1354710459709167,0.11196327209472656
709,0.288740686,2.2127042,goblet,2.1648166,parachute,1.013352,European garden spider,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.387797326,0.2056954801082611,0.0102043151855468,0.004618048667907715
710,0.449075602,6.2783895,brass,3.721785,ecclesia,3.2984343,military hat (bearskin or shako),2.5190816,antique,2.2610788,scabbard,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.410268515,0.3663803040981293,0.0900035500526428,0.08193069696426392
711,0.505660591,5.065862,swim,4.3853393,kayak,3.769128,pest,1.7871552,arachnid,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.495937556,0.4326828420162201,0.108697235584259,0.0968247652053833
712,0.528768388,9.687883,motor vehicle,5.992675,snow,5.2760406,scenery,4.720919,pickup,1.9936043,hound,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.466607392,0.5350850820541382,0.175855815410614,0.167167067527771
713,0.429699124,3.425175,lid,2.822615,crockery,2.6728525,appliance,2.4121864,barrels,2.1805387,spiral or coil,0.958077,photocopier,0.0,0,0.0,0,0.0,0,0,0,0.308820069,0.3441978693008423,0.0687822699546814,0.05430692434310913
714,0.450409329,5.166753,fisherman,4.9368196,bike,4.0910487,shoulder,2.9953003,laborer,1.3882025,colubrid snake,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.347880661,0.4334850311279297,0.0961479544639587,0.09192126989364624
715,0.428750419,5.5234394,starches,4.4018764,entree,3.516592,noodles,1.7681055,ferret,1.6304684,Keeshond,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.416636586,0.3943468332290649,0.0763295888900756,0.0691910982131958
716,0.292678341,3.2875152,napkin,2.2697442,handle,1.4612803,window screen,1.3064966,crate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.337220699,0.2330052852630615,0.0213047266006469,0.005919814109802246
717,0.508539258,5.354938,bowed stringed instrument,4.186875,robin,4.1005583,coraciiform bird,1.9684721,scabbard,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.354041636,0.4573965072631836,0.0793314576148986,0.07012385129928589
718,0.442596968,2.2132692,lampshade,2.073388,wok,1.608611,pot,1.4768243,wineglass,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.286471695,0.3873037099838257,0.0951632261276245,0.07262533903121948
719,0.393431546,5.595858,drumstick,2.2879303,pile,1.9598644,pan flute,1.5809208,percussion instrument,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.37524116,0.3253606557846069,0.0656031966209411,0.04278147220611572
720,0.551095967,3.8879566,appliance,3.5690737,pantry(scene),2.937382,furnishing,2.6391253,entertainment center,2.3908057,stereo,1.5082628,mutt,0.0,0,0.0,0,0.0,0,0,0,0.346097261,0.4813401103019714,0.1266910433769226,0.11560267210006714
721,0.32351963,2.60298,block plane,2.2175121,box,1.6258025,swimming,1.4441704,cradle,1.2281234,sea lion,1.1797901,bighorn sheep,0.0,0,0.0,0,0.0,0,0,0,0.381332278,0.2682419717311859,0.0418874621391296,0.011223673820495605
722,0.371963115,3.559772,feather,2.8886755,angiosperm,2.7474053,hedgehog,1.8103669,sundial,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.397986054,0.3510546684265136,0.0109321475028991,0.0013065338134765625
723,0.453196175,10.315922,knitting,3.837073,pizza,1.9452767,handcart,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.446305156,0.4760416150093078,0.1859074831008911,0.17763060331344604
724,0.463285201,7.290739,hedgehog,6.3742037,brushes,2.584903,spiny-finned fish,2.5358717,fowl,2.0226812,bird of prey,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.344097018,0.435204416513443,0.0487799644470214,-0.000736236572265625
725,0.480503087,3.5174346,ball,3.424688,tennis,1.3867319,canine,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.432267994,0.4671680629253387,0.0650545954704284,0.0954330563545227
726,0.471526563,4.9650955,supper,4.0482965,cheeseburger,3.9976366,alcohol,3.7602313,fishing,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.42553705,0.4247943162918091,0.0781280398368835,0.07073956727981567
727,0.432982579,4.0024776,shackle,2.9943664,pen,2.307033,mortar and pestle,2.1877449,cup,2.1256957,spiralled,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.397877663,0.3447632491588592,0.0744643807411193,0.05353105068206787
728,0.389451653,3.3316705,army,1.7834423,tiger cat,1.5325533,locust,0.8318618,house finch,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.244968787,0.3936881124973297,0.1155571341514587,0.10934937000274658
729,0.322789638,1.551004,attire,1.0482852,gale,1.0189403,passing,0.520285,tower,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.297362089,0.2396448403596878,0.0126042962074279,0.01759815216064453
730,0.419655189,8.723052,quilt,4.145424,clothes,3.6127372,pizza,2.5304234,sleeping bag,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.460632682,0.3570820391178131,0.0888031125068664,0.08237206935882568
731,0.378909653,4.090245,balaclava,2.3304021,Shih Tzu,1.7883964,Siberian Husky,1.7740827,abaya,0.9390839,new world monkey,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.3831034,0.3362897932529449,0.0565100312232971,0.047740399837493896
732,0.401079763,3.5242457,kangaroo,3.4393523,Samoyed,2.56973,old world monkey,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.408650577,0.3341538906097412,0.0661265850067138,0.03466898202896118
733,0.348325058,3.4340177,public transport,2.8265698,meter,1.7953324,neck brace,1.4274168,Curly-coated Retriever,1.3978798,beak,1.3790774,soft-finned fish,0.0,0,0.0,0,0.0,0,0,0,0.364971191,0.3647586107254028,0.0446434617042541,0.0305899977684021
734,0.433583272,3.5358925,wrap,2.9164336,Kuvasz,2.395997,sulphur-crested cockatoo,2.2052698,Clumber Spaniel,1.8110538,borzoi,1.56419,Sealyham Terrier,0.0,0,0.0,0,0.0,0,0,0,0.372682571,0.374681144952774,0.0679289102554321,0.039261698722839355
735,0.324096847,3.6151028,shoes,1.5970771,wild dog,1.169935,clogs,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.446701616,0.3073205351829529,0.0481688976287841,0.04010087251663208
736,0.540435742,5.6347547,seafood,4.033189,crab,3.2166789,St. Bernard,3.148352,drilling rig,1.6208277,arachnid,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.4099392,0.5214855074882507,0.1234370470046997,0.11419492959976196
737,0.331871124,5.4350543,stockings,3.7078867,clogs,2.8881886,beer bottle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.445901841,0.2647706866264343,0.0446994304656982,0.00874781608581543
738,0.400092116,3.101951,passing,2.666415,T-shirt,2.562651,body armor,1.6455531,camper,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.294335037,0.3996546566486358,0.1019136905670166,0.09710627794265747
739,0.402722894,2.841686,hippopotamus,2.7642512,soft-finned fish,2.567513,Mexican hairless dog (xoloitzcuintli),2.1792827,silver salmon,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.387751162,0.3560341000556946,0.0559720993041992,0.05250537395477295
740,0.328632086,3.3952932,corsage,2.1649344,jelly,1.910685,coevolution,1.8686585,ephyra,1.3030653,gyromitra,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.348809332,0.259871631860733,0.0424752831459045,0.02648216485977173
741,0.454979856,6.3869467,attire,2.6504178,housewife,2.3645954,hoop skirt,2.3176253,harp,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.408977509,0.3835724294185638,0.0633383989334106,0.07410728931427002
742,0.262447569,3.3281727,carload,1.4358865,forebear,1.3612608,hog,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.412728667,0.216093361377716,0.0203877091407775,0.015798866748809814
743,0.445516091,3.214339,mechanical device,2.6605625,chainsaw,2.3248808,Beagle,2.130686,retriever,2.082705,telephone,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.360584885,0.403375506401062,0.066827118396759,0.060085833072662354
744,0.36589144,4.560127,castle,3.0965657,puzzle,2.7953331,Dalmatian,2.5599542,boa constrictor,2.5396967,space shuttle,1.8080875,amphibian,0.0,0,0.0,0,0.0,0,0,0,0.430049717,0.3749807476997375,0.0686712861061096,0.07433193922042847
745,0.407562634,3.431753,harp,2.8372428,sail,2.4637153,garbage truck,2.0631669,mosquito net,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.394754946,0.4065531492233276,0.0503612756729126,0.040645718574523926
746,0.307105266,5.3463135,sunglasses,2.2204502,frog,2.0305989,rock beauty fish,1.8936878,sennenhunde,1.8864455,canon,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.398223162,0.3107897341251373,0.0808083415031433,0.0796765685081482
747,0.397336713,3.3663588,triceratops,3.278828,stallion,2.6256926,hand tool,2.4998896,shoes,1.5898217,Vizsla,1.2050927,clogs,0.0,0,0.0,0,0.0,0,0,0,0.272447944,0.4337760508060455,0.0815869569778442,0.028493106365203857
748,0.236514547,1.9811019,pouch,1.3234534,snuggle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.353437871,0.1951619386672973,0.0216696858406066,0.01848602294921875
749,0.412651893,3.2025068,maintainer,2.5331807,photocopier,2.5123892,toy spaniel,1.7469887,stereo,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.351273805,0.3701097667217254,0.0787457227706909,0.07909059524536133
750,0.388051653,3.4001417,armor,2.531758,kettle,2.518095,espresso machine,1.2036095,primate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.358469844,0.3857558965682983,0.0584834814071655,0.055746257305145264
751,0.483773667,4.6943183,whale,3.2714484,paddle,2.9333608,Granny Smith apple,2.9289327,seabird,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.378448486,0.4427596628665924,0.0637118220329284,0.04485297203063965
752,0.332070617,2.873991,banana,2.067915,boa constrictor,2.060166,chestnut,1.9908837,greyhound,1.9718077,passing,1.48269,dial,1.3063055,crab,0.0,0,0.0,0,0,0,0.420385987,0.3276023268699646,0.0763354897499084,0.06565284729003906
753,0.545176621,8.20183,table,6.2464676,furnishing,3.8990555,lap,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.433524072,0.5193653702735901,0.14387047290802,0.13167434930801392
754,0.372814049,6.245513,hand tool,3.1533318,pencil case,2.8502777,scabbard,1.8223125,pen,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.448083133,0.3485409319400787,0.0717476606369018,0.0670003890991211
755,0.439603194,2.0951738,poodle,1.963675,antique,1.8428527,Cocker Spaniel,1.7153618,Tibetan Terrier,1.6151707,altar,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.305828452,0.4192466139793396,0.0994696021080017,0.08156770467758179
756,0.409325117,5.174197,shopping cart,3.6957638,cage,1.4705951,finch,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.333788007,0.4330863058567047,0.0821875929832458,0.07440102100372314
757,0.470078108,5.8712215,terminal,4.0597434,display,3.2103803,mileage,2.8322258,remote,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.364672124,0.4266437292098999,0.0745995044708252,0.060916364192962646
758,0.40278287,10.13097,grasp,4.3444767,bite,3.979901,macro,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.81684953,0.3862707912921905,0.1103120446205139,0.08404463529586792
759,0.398349882,2.6605315,table lamp,2.1700432,Basset Hound,1.9717015,fur coat,1.548419,poodle,1.4271443,Afghan Hound,1.4225205,obelisk,1.002693,mortar and pestle,0.0,0,0.0,0,0,0,0.339634418,0.3624135851860046,0.0668298006057739,0.04863309860229492
760,0.421462667,5.265386,seafood,3.1363087,grab-bag,2.817388,supper,2.7612956,plectrum,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.410529613,0.3647707998752594,0.0530083775520324,0.047392189502716064
761,0.419231115,5.289758,zebra,5.02334,tiger,1.6916614,Cairn Terrier,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.458600163,0.3733726143836975,0.0573114156723022,0.051284730434417725
762,0.413507039,5.229278,heel,5.0149255,grass,2.2085707,toy dog,1.8180206,croquet ball,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.440282136,0.3284474909305572,0.0617865324020385,0.038717567920684814
763,0.535865279,5.3743587,reflex camera,3.8110292,truck,3.4893062,coffee mug,2.6965418,coffeemaker,2.4685552,breathing device,2.113747,defender,1.6382197,payphone,0.0,0,0.0,0,0,0,0.353541791,0.4849996864795685,0.112828254699707,0.09735137224197388
764,0.42265889,5.5187626,dessert,2.8568864,fire salamander,2.780384,Appenzeller Sennenhund,2.544938,African wild dog,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.510497808,0.3865835666656494,0.0782117247581482,0.05068492889404297
765,0.460323716,5.033793,skating,3.9163365,killer whale,3.8330925,magpie,2.1466496,Schipperke,2.0528512,Boston Terrier,2.0327768,Flat-Coated Retriever,0.0,0,0.0,0,0.0,0,0,0,0.428985059,0.4210047721862793,0.0534083247184753,0.04211533069610596
766,0.405811811,4.8530803,cruciferous vegetable,3.1972291,military vehicle,2.228435,habitat,1.8631386,coraciiform bird,1.5609579,edible fruit,1.1820151,new world monkey,0.0,0,0.0,0,0.0,0,0,0,0.454119653,0.3700632452964782,0.048505425453186,0.040261924266815186
767,0.533548869,4.265875,reef,3.5253663,poodle,3.4899352,ephyra,2.992646,Airedale Terrier,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.459341615,0.5166248679161072,0.137103796005249,0.13502991199493408
768,0.449579083,8.114573,basket,2.5893607,crib,2.1929126,lark,2.1289272,muskrat,1.5928917,garter snake,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.460935354,0.4128408133983612,0.0982486605644226,0.09464210271835327
769,0.451443918,4.2183237,leopard,3.4003046,zebra,3.1714253,Dalmatian,1.9096113,Norwegian Elkhound,1.7967907,black-and-white colobus,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.35648042,0.4600554406642914,0.0717463493347168,0.058373093605041504
770,0.427271456,4.043194,curio,2.0700681,red fox,1.8140976,aquarium,1.4912251,game bird,1.4209539,mammal,1.1399813,reptile,0.0,0,0.0,0,0.0,0,0,0,0.433542639,0.3722646534442901,0.0670691132545471,0.060214459896087646
771,0.411729533,2.6146016,pinwheel,2.428559,umbrella,2.2152903,butterfly,1.6620067,stingray,1.6518941,fish,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.364486426,0.3805136084556579,0.056626558303833,0.044967710971832275
772,0.390013736,5.656267,vol,2.5912461,swing,1.6720481,bird,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.457961082,0.3087747991085052,0.0314821600914001,0.03180140256881714
773,0.269716803,3.335971,pump,2.795485,T-shirt,1.3134744,opener,0.9829221,worm snake,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.447049588,0.2645674347877502,0.0235649943351745,0.023581743240356445
774,0.411676492,8.857148,"polka, dotted",5.1946826,honeycombed,3.649226,leopard,3.2286046,chain mail,2.592055,edible fruit,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.440595269,0.3773917555809021,0.065381109714508,0.053832828998565674
775,0.385790776,2.6693635,odonate,2.5863805,alligator,2.5525584,train,1.6523088,barn,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.368574351,0.360950767993927,0.035818874835968,0.03694552183151245
776,0.392006456,3.7699254,Golden Retriever,3.243874,shopping cart,2.7903018,flamingo,2.488087,stringed instrument,2.0354004,Rhodesian Ridgeback,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.371961057,0.3484970033168793,0.1093466877937316,0.07024121284484863
777,0.312530619,1.2831448,bottle,0.8231401,hourglass,0.815158,liquid,0.78000724,piggy bank,0.71417785,bell pepper,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.225276351,0.2612264156341553,0.0412123799324035,0.03457516431808472
778,0.403299497,4.8233976,bottle,3.0649188,soda,2.6440926,domestic cat,2.6290686,vegetable,2.1704278,lotion,1.952247,path,0.0,0,0.0,0,0.0,0,0,0,0.36024037,0.3918191194534302,0.0783034563064575,0.07622790336608887
779,0.329568291,3.726826,attire,3.5090642,column,1.7523028,furnishing,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.417426437,0.2728757858276367,0.0374457240104675,0.03981679677963257
780,0.352425333,2.9566724,stew,1.6937222,block plane,1.6747204,violin,1.5901332,bucket,1.3885378,snuggle,1.3496624,bassinet,0.81740713,monkey,0.0,0,0.0,0,0,0,0.301943928,0.3625335991382599,0.0588653683662414,0.04093670845031738
781,0.347691724,3.854501,ephemera,3.0974941,wallet,2.0306237,furnishing,1.8137136,medicine cabinet,1.2668848,thimble,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.458998024,0.334829032421112,0.0926321744918823,0.08639776706695557
782,0.432890238,3.5324545,raiment,3.030544,hourglass,2.2705984,hoop skirt,2.1388505,antelope,1.8623171,stork,1.5027615,homopterous insect,1.4556707,crab,0.0,0,0.0,0,0,0,0.385182738,0.3921994268894195,0.0557169914245605,0.03680962324142456
783,0.443086243,8.388592,set of instruments,3.629076,mallet,3.0132456,pen,2.9582193,crutch,2.099872,woodwind,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.441242754,0.4143884778022766,0.0855047106742858,0.06705564260482788
784,0.423302779,6.0446057,briefcase,4.3727593,graduation,3.6986926,abaya,3.3449323,bulletproof vest,2.2743497,pocket,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.367631227,0.3806190192699432,0.0853262543678283,0.06599241495132446
785,0.365723599,3.1505806,pinot,2.3820763,German Shorthaired Pointer,2.0810258,St. Bernard,2.0138254,african grey parrot,1.9680036,minibus,1.1174942,Curly-coated Retriever,0.0,0,0.0,0,0.0,0,0,0,0.324416608,0.366266131401062,0.0717215538024902,0.05879265069961548
786,0.258631517,2.7561557,songbird,2.426847,solar thermal collector,1.3731712,barn,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.50076896,0.1990378946065902,0.0143681168556213,0.00497812032699585
787,0.419904496,5.504442,safari,3.976035,volcano,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.393440276,0.3871926665306091,0.0450653433799743,0.034325361251831055
788,0.449140278,3.3320947,entree,3.2119837,memorial,1.8241485,Cocker Spaniel,1.700916,setter,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.351512283,0.4062038958072662,0.0314573645591735,0.02999502420425415
789,0.358343364,3.928994,bedclothes,3.4853334,hoop skirt,3.096236,towel,2.2920923,thatched roof,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.419845313,0.3430321812629699,0.0978562235832214,0.08215528726577759
790,0.384617643,3.9152775,hourglass,2.9278154,graduation,2.784634,red-breasted merganser,2.4336224,golf cart,1.8397917,turnstile,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.481388956,0.3092289268970489,0.0159360170364379,-0.03660106658935547
791,0.412082879,5.075627,butterfly,2.0542002,longhorn beetle,1.8778678,odonate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.437179148,0.4060187935829162,0.0154266357421875,0.0015372633934020996
792,0.413962651,3.0546634,scorpion,2.63743,iguanid,1.6937306,locust,1.5671676,Flat-Coated Retriever,1.334126,wild dog,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.41091603,0.3803874254226684,0.0574102997779846,0.037335097789764404
793,0.329995639,1.8931595,athletics,1.7845207,kit,1.6586164,shelf,1.3648018,supporting structure,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.250369668,0.274753212928772,0.0582149028778076,0.051806747913360596
794,0.33865709,2.868459,swimsuit,1.9027467,Christmas stocking,1.6622493,pouch,1.5996946,sunscreen,1.4952503,kayak,1.4091568,starfish,0.0,0,0.0,0,0.0,0,0,0,0.379273206,0.3459737598896026,0.04579359292984,0.040597379207611084
795,0.374542963,4.3719273,pillow,3.4526868,Christmas stocking,3.1378217,clothes,2.5971699,volleyball,2.2247353,parachute,2.1311293,crossword,0.0,0,0.0,0,0.0,0,0,0,0.383212656,0.3549692928791046,0.0389823317527771,0.033161282539367676
796,0.470912692,3.2736285,patio,3.1673265,table,2.3802974,Yorkshire Terrier,1.7719083,altar,1.1883903,spitz,0.78821445,canine,0.0,0,0.0,0,0.0,0,0,0,0.303874075,0.4443970024585724,0.1230726242065429,0.1210407018661499
797,0.399002985,2.2945373,ski,2.2538574,retriever,1.7078357,American lobster,1.5771884,soft-finned fish,1.3462015,iguanid,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.363716006,0.3747075498104095,0.0648319125175476,0.055975914001464844
798,0.207508626,1.9128882,"polka, dotted",1.128098,causal,0.51839805,flute,0.40171796,colubrid snake,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.350793391,0.18320032954216,0.0338006019592285,0.00753176212310791
799,0.409412297,4.075527,drawer,3.9799876,cradle,3.9493384,notebook,2.4366443,cart,1.6404058,birdhouse,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.414740682,0.339611142873764,0.0407414436340332,0.02817559242248535
800,0.373056302,4.069869,honeybee,2.0057359,homopterous insect,1.7696635,schnauzer,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.378750414,0.3108837008476257,0.0604586005210876,0.05586320161819458
801,0.456360979,3.2568762,trumpet,3.2429721,pard,2.8857563,nematode,2.3465557,jug,1.4556993,boa constrictor,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.296208769,0.4848219454288482,0.1214528083801269,0.08975154161453247
